idmng,hh_trimestre,superviseur,dr,cons,num_men,statut,tirage,ech_adresse,nb_eligible,completude_menage
1242020200180005101,2025T1,SP0105,124202020018,00051,01,COMPLET,Tiré,Missira fass,,ménage et individus complet
1242020200180003701,2025T1,SP0105,124202020018,00037,01,COMPLET,Tiré,medina gowe,,ménage et individus complet
1242020200180003903,2025T1,SP0105,124202020018,00039,03,COMPLET,Tiré,Medina gowe,,ménage et individus complet
0512020300110003402,2025T1,SP0113,051202030011,00034,02,COMPLET,Tiré,ABBATOIRS,,ménage et individus complet
0511010000010002609,2025T1,SP0113,051101000001,00026,09,COMPLET,Tiré,A L'ENTRÉE A DROITE,,ménage et individus complet
0512020300110005501,2025T1,SP0113,051202030011,00055,01,COMPLET,Tiré,ABBATOIRS,,ménage et individus complet
0512020300110009001,2025T1,SP0113,051202030011,00090,01,COMPLET,Tiré,ABBATOIRS,,ménage et individus complet
0511010000010004203,2025T1,SP0113,051101000001,00042,03,COMPLET,Tiré,YAGUINE,,ménage et individus complet
0511010000010007501,2025T1,SP0113,051101000001,00075,01,COMPLET,Tiré,HLM,,ménage et individus complet
0512020300110000202,2025T1,SP0113,051202030011,00002,02,COMPLET,Tiré,ABATTOIRS,,ménage et individus complet
0511010000010001205,2025T1,SP0113,051101000001,00012,05,COMPLET,Tiré,YAGUINE,,ménage et individus complet
0512020300110001203,2025T1,SP0113,051202030011,00012,03,COMPLET,Tiré,ABATTOIRS,,ménage et individus complet
0511010000010008902,2025T1,SP0113,051101000001,00089,02,COMPLET,Tiré,HLM YAGUINE,,ménage et individus complet
0511010000010009301,2025T1,SP0113,051101000001,00093,01,COMPLET,Tiré,HLM,,ménage et individus complet
0511010000010003904,2025T1,SP0113,051101000001,00039,04,COMPLET,Tiré,YAGUINE,,ménage et individus complet
0511010000010005406,2025T1,SP0113,051101000001,00054,06,COMPLET,Tiré,YAGUINE,,ménage et individus complet
0512020300110007701,2025T1,SP0113,051202030011,00077,01,COMPLET,Tiré,ABBATOIRS,,ménage et individus complet
0511010000010002103,2025T1,SP0113,051101000001,00021,03,COMPLET,Tiré,YAGUINE,,ménage et individus complet
0512020300110001301,2025T1,SP0113,051202030011,00013,01,COMPLET,Tiré,ABATTOIRS,,ménage et individus complet
0511010000010006501,2025T1,SP0113,051101000001,00065,01,COMPLET,Tiré,HLM,,ménage et individus complet
0512020300110011101,2025T1,SP0113,051202030011,00111,01,COMPLET,Tiré,ABATTOIRS,,ménage et individus complet
0512020300110004703,2025T1,SP0113,051202030011,00047,03,COMPLET,Tiré,ABBATOIRS,,ménage et individus complet
0511010000010000201,2025T1,SP0113,051101000001,00002,01,COMPLET,Tiré,YAGUINE,,ménage et individus complet
0511010000010004701,2025T1,SP0113,051101000001,00047,01,COMPLET,Tiré,YAGUINE,,ménage et individus complet
0512020300110010601,2025T1,SP0113,051202030011,00106,01,COMPLET,Tiré,ABATTOIRS,,ménage et individus complet
0512020300110001901,2025T1,SP0113,051202030011,00019,01,COMPLET,Tiré,ABBATOIS,,ménage et individus complet
0512020300110004101,2025T1,SP0113,051202030011,00041,01,COMPLET,Tiré,ABBATOIRS,,ménage et individus complet
1332010200360007702,2025T1,SP0107,133201020036,00077,02,COMPLET,Tiré,Bougouda,,ménage et individus complet
131201020027N005001,2025T1,SP0107,131201020027,N0050,01,PARTIEL,Tiré,DANS LA CONCESSION,,
1332010200360006401,2025T1,SP0107,133201020036,00064,01,COMPLET,Tiré,Bougouda,,ménage et individus complet
1311010000040007302,2025T1,SP0107,131101000004,00073,02,COMPLET,Tiré,mosque,,ménage et individus complet
1332010200360006901,2025T1,SP0107,133201020036,00069,01,COMPLET,Tiré,Bougouda,,ménage et individus complet
1332020200260003201,2025T1,SP0107,133202020026,00032,01,COMPLET,Tiré,MOURAN,,ménage et individus complet
1332020300220000908,2025T1,SP0107,133202030022,00009,08,COMPLET,Tiré,mamakhono,,ménage et individus complet
1332010200360002901,2025T1,SP0107,133201020036,00029,01,COMPLET,Tiré,bougouda,,ménage et individus complet
13110100002045760eb,2025T1,SP0107,131101000020,45760,eb,COMPLET,Copté,Gomba,,ménage et individus complet
1332010200360001003,2025T1,SP0107,133201020036,00010,03,COMPLET,Tiré,BOUGOUDA,,ménage et individus complet
1311010000040006902,2025T1,SP0107,131101000004,00069,02,COMPLET,Tiré,mosqué,,ménage et individus complet
1332010200360004201,2025T1,SP0107,133201020036,00042,01,COMPLET,Tiré,bougouda,,ménage et individus complet
1311010000040005402,2025T1,SP0107,131101000004,00054,02,COMPLET,Remplaçant,mosquée,,ménage et individus complet
1332020200260008601,2025T1,SP0107,133202020026,00086,01,COMPLET,Tiré,Mouran,,ménage et individus complet
1312010100060003501,2025T1,SP0107,131201010006,00035,01,COMPLET,Tiré,lbel,,ménage et individus complet
1332020200260001301,2025T1,SP0107,133202020026,00013,01,COMPLET,Tiré,MOURAN,,ménage et individus complet
1332020300220000304,2025T1,SP0107,133202030022,00003,04,COMPLET,Tiré,mamakhono,,ménage et individus complet
133201020005N000401,2025T1,SP0107,133201020005,N0004,01,COMPLET,Remplaçant,SEGUEKHO,,ménage et individus complet
1311010000200004601,2025T1,SP0107,131101000020,00046,01,COMPLET,Tiré,gomba,,ménage et individus complet
1332010200050002001,2025T1,SP0107,133201020005,00020,01,COMPLET,Tiré,CÉGÉKHO,,ménage et individus complet
1311010000040005801,2025T1,SP0107,131101000004,00058,01,COMPLET,Tiré,mosqué,,ménage et individus complet
1332010200050011101,2025T1,SP0107,133201020005,00111,01,COMPLET,Tiré,Cégékho,,ménage et individus complet
1332020200260002801,2025T1,SP0107,133202020026,00028,01,COMPLET,Tiré,MOURAN,,ménage et individus complet
1332010200360007301,2025T1,SP0107,133201020036,00073,01,COMPLET,Tiré,Bougouda,,ménage et individus complet
1311010000320007101,2025T1,SP0107,131101000032,00071,01,COMPLET,Tiré,Ndiormi,,ménage et individus complet
1312010100060004301,2025T1,SP0107,131201010006,00043,01,COMPLET,Tiré,Ibel,,ménage et individus complet
1332010200360002001,2025T1,SP0107,133201020036,00020,01,COMPLET,Tiré,BOUGOUDA,,ménage et individus complet
1332010200050008302,2025T1,SP0107,133201020005,00083,02,COMPLET,Tiré,Cégékho,,ménage et individus complet
1332020300220000302,2025T1,SP0107,133202030022,00003,02,COMPLET,Remplaçant,mamakhono,,ménage et individus complet
1332020200260000303,2025T1,SP0107,133202020026,00003,03,PARTIEL,Tiré,MOURAN,,
1332010200360002301,2025T1,SP0107,133201020036,00023,01,COMPLET,Remplaçant,BOUGOUDA,,ménage et individus complet
1311010000495cc47a4,2025T1,SP0107,131101000049,5cc47,a4,COMPLET,Copté,diguéssou,,ménage et individus complet
1312010100060005803,2025T1,SP0107,131201010006,00058,03,COMPLET,Tiré,ibel,,ménage et individus complet
1332010200360008501,2025T1,SP0107,133201020036,00085,01,Affecté,Tiré,DANS LA CONCESSION,,
1312010300040001101,2025T1,SP0107,131201030004,00011,01,COMPLET,Tiré,Dindéfélo,,ménage et individus complet
131101000049c1a96ec,2025T1,SP0107,131101000049,c1a96,ec,COMPLET,Copté,dinguéssou,,ménage et individus complet
1332020300220000702,2025T1,SP0107,133202030022,00007,02,COMPLET,Tiré,mamakhono,,ménage et individus complet
1312010100060005301,2025T1,SP0107,131201010006,00053,01,COMPLET,Tiré,IBEL,,ménage et individus complet
1311010000040008502,2025T1,SP0107,131101000004,00085,02,PARTIEL,Tiré,DANS LA CONCESSION,,
1332020200260001601,2025T1,SP0107,133202020026,00016,01,COMPLET,Remplaçant,MOURAN,,ménage et individus complet
1332010200360000701,2025T1,SP0107,133201020036,00007,01,COMPLET,Tiré,BOUGOUDA,,ménage et individus complet
1312010200270005406,2025T1,SP0107,131201020027,00054,06,COMPLET,Remplaçant,tenkoto tanda,,ménage et individus complet
1332020300220000201,2025T1,SP0107,133202030022,00002,01,PARTIEL,Tiré,XXXXX Supprimer : concession non existant.,,
1332020300220000904,2025T1,SP0107,133202030022,00009,04,COMPLET,Tiré,mamakhono,,ménage et individus complet
1332010200360005501,2025T1,SP0107,133201020036,00055,01,Affecté,Tiré,DANS LA CONCESSION,,
1332010200360002501,2025T1,SP0107,133201020036,00025,01,PARTIEL,Tiré,DANS LA CONCESSION,,
1332020300220000402,2025T1,SP0107,133202030022,00004,02,COMPLET,Tiré,mamakhono,,ménage et individus complet
1312010100060003801,2025T1,SP0107,131201010006,00038,01,COMPLET,Tiré,IBEL,,ménage et individus complet
1332020200260002201,2025T1,SP0107,133202020026,00022,01,COMPLET,Tiré,MOURAN,,ménage et individus complet
1332020200260003501,2025T1,SP0107,133202020026,00035,01,COMPLET,Tiré,MOURAN,,ménage et individus complet
1332010200360003301,2025T1,SP0107,133201020036,00033,01,COMPLET,Tiré,bougouda,,ménage et individus complet
1332010200360006101,2025T1,SP0107,133201020036,00061,01,COMPLET,Tiré,Bougouda,,ménage et individus complet
1332020200260003901,2025T1,SP0107,133202020026,00039,01,COMPLET,Remplaçant,Mouran,,ménage et individus complet
1312010300040000201,2025T1,SP0107,131201030004,00002,01,COMPLET,Tiré,Dindéfélo,,ménage et individus complet
1332010200050007201,2025T1,SP0107,133201020005,00072,01,COMPLET,Tiré,CÉGÉKHO,,ménage et individus complet
1312010100060002901,2025T1,SP0107,131201010006,00029,01,COMPLET,Tiré,IBEL,,ménage et individus complet
1332010200360005001,2025T1,SP0107,133201020036,00050,01,COMPLET,Remplaçant,bougouda,,ménage et individus complet
1332010200360004902,2025T1,SP0107,133201020036,00049,02,COMPLET,Tiré,bougouda,,ménage et individus complet
1312010300040002201,2025T1,SP0107,131201030004,00022,01,COMPLET,Tiré,dindéfélo,,ménage et individus complet
1332010200360001301,2025T1,SP0107,133201020036,00013,01,COMPLET,Tiré,BOUGOUDA,,ménage et individus complet
1332020200260004201,2025T1,SP0107,133202020026,00042,01,COMPLET,Tiré,MOURAN,,ménage et individus complet
1332020200260002501,2025T1,SP0107,133202020026,00025,01,COMPLET,Tiré,MOURAN,,ménage et individus complet
1332010200050009101,2025T1,SP0107,133201020005,00091,01,COMPLET,Tiré,CÉGÉKHO,,ménage et individus complet
1332020200260000601,2025T1,SP0107,133202020026,00006,01,COMPLET,Tiré,mouran,,ménage et individus complet
1311010000200006301,2025T1,SP0107,131101000020,00063,01,COMPLET,Remplaçant,gomba,,ménage et individus complet
1312010300040000701,2025T1,SP0107,131201030004,00007,01,COMPLET,Tiré,Dindéfélo,,ménage et individus complet
1312010300040002802,2025T1,SP0107,131201030004,00028,02,COMPLET,Tiré,DINDEFELO,,ménage et individus complet
1332010200050007903,2025T1,SP0107,133201020005,00079,03,PARTIEL,Tiré,DANS LA CONCESSION,,
1312010100060001101,2025T1,SP0107,131201010006,00011,01,COMPLET,Tiré,ibel,,ménage et individus complet
1332020200260001001,2025T1,SP0107,133202020026,00010,01,PARTIEL,Tiré,MOURAN,,
1332010200360004501,2025T1,SP0107,133201020036,00045,01,COMPLET,Tiré,bougouda,,ménage et individus complet
1332010200360008201,2025T1,SP0107,133201020036,00082,01,COMPLET,Remplaçant,BOUGOUDA,,ménage et individus complet
1332020200260000202,2025T1,SP0107,133202020026,00002,02,COMPLET,Tiré,MOURAN,,ménage et individus complet
1332010200360000302,2025T1,SP0107,133201020036,00003,02,COMPLET,Tiré,BOUGOUDA,,ménage et individus complet
1312010300040003401,2025T1,SP0107,131201030004,00034,01,COMPLET,Tiré,Dindefélo,,ménage et individus complet
0412010200290010701,2025T1,SP0111,041201020029,00107,01,COMPLET,Remplaçant,bokhol,,ménage et individus complet
0412010100610002402,2025T1,SP0111,041201010061,00024,02,COMPLET,Tiré,KAOUNDIRAL2,,ménage et individus complet
041201010061N000102,2025T1,SP0111,041201010061,N0001,02,COMPLET,Tiré,PENDA YAYEKA,,ménage et individus complet
0412010100610000801,2025T1,SP0111,041201010061,00008,01,COMPLET,Tiré,belel sadiegue,,ménage et individus complet
0411020000780000702,2025T1,SP0111,041102000078,00007,02,COMPLET,Tiré,CAMPEMENT 1,,ménage et individus complet
0412010200290012099,2025T1,SP0111,041201020029,00120,99,COMPLET,Tiré,bokhol,,ménage et individus complet
0412010100610002801,2025T1,SP0111,041201010061,00028,01,COMPLET,Tiré,kawoundiral2,,ménage et individus complet
0411020000250004301,2025T1,SP0111,041102000025,00043,01,COMPLET,Tiré,GAE II,,ménage et individus complet
0412010100610002805,2025T1,SP0111,041201010061,00028,05,COMPLET,Tiré,KAOUNDIRAL02,,ménage et individus complet
0431010000560000403,2025T1,SP0111,043101000056,00004,03,COMPLET,Tiré,HYDROBASE,,ménage et individus complet
0411020000250008901,2025T1,SP0111,041102000025,00089,01,COMPLET,Tiré,GAE II,,ménage et individus complet
0412010200290014301,2025T1,SP0111,041201020029,00143,01,COMPLET,Tiré,bokhol,,ménage et individus complet
0411020000780001301,2025T1,SP0111,041102000078,00013,01,COMPLET,Tiré,CAMPEMENT 1,,ménage et individus complet
0411020000780003601,2025T1,SP0111,041102000078,00036,01,PARTIEL,Tiré,CAMPEMENT1,,ménage complet
0412010100610001704,2025T1,SP0111,041201010061,00017,04,COMPLET,Remplaçant,sare lamou,,ménage et individus complet
0412010100610001601,2025T1,SP0111,041201010061,00016,01,COMPLET,Tiré,beyleul sena,,ménage et individus complet
0412010100610001203,2025T1,SP0111,041201010061,00012,03,COMPLET,Tiré,KEUR ALHADJI LOUGUERE SOW,,ménage et individus complet
0411020000780002101,2025T1,SP0111,041102000078,00021,01,COMPLET,Remplaçant,CAMPEMENT,,ménage et individus complet
0411020000250006801,2025T1,SP0111,041102000025,00068,01,COMPLET,Remplaçant,GAE II,,ménage et individus complet
0412010100610003002,2025T1,SP0111,041201010061,00030,02,COMPLET,Remplaçant,KAOUNDIRAL 2,,ménage et individus complet
0412010100610002503,2025T1,SP0111,041201010061,00025,03,COMPLET,Tiré,KAOUNDIRAL2,,ménage et individus complet
0412010100610002201,2025T1,SP0111,041201010061,00022,01,COMPLET,Remplaçant,kaonderal 2,,ménage et individus complet
0412010100610001901,2025T1,SP0111,041201010061,00019,01,COMPLET,Tiré,sarelamou,,ménage et individus complet
0431010000560006401,2025T1,SP0111,043101000056,00064,01,COMPLET,Remplaçant,HYDROBASE,,ménage et individus complet
0431010000560002101,2025T1,SP0111,043101000056,00021,01,COMPLET,Remplaçant,HYDROBASE,,ménage et individus complet
0431010002320006201,2025T1,SP0111,043101000232,00062,01,Non affecté,Remplaçant,NULL,,
0431010000560003101,2025T1,SP0111,043101000056,00031,01,COMPLET,Tiré,HYDROBASE,,ménage et individus complet
0412010100610001403,2025T1,SP0111,041201010061,00014,03,COMPLET,Tiré,belel seno,,ménage et individus complet
0412010100610001401,2025T1,SP0111,041201010061,00014,01,COMPLET,Tiré,BELEL SENA,,ménage et individus complet
0411020000780007001,2025T1,SP0111,041102000078,00070,01,COMPLET,Tiré,CAMPEMENT,,ménage et individus complet
0411020000780007701,2025T1,SP0111,041102000078,00077,01,COMPLET,Remplaçant,CAMPEMENT1,,ménage et individus complet
0412010200290006702,2025T1,SP0111,041201020029,00067,02,COMPLET,Tiré,BOKHOL,,ménage et individus complet
0431010002320009701,2025T1,SP0111,043101000232,00097,01,Non affecté,Remplaçant,CITE NIAKH,,
0412010100610003101,2025T1,SP0111,041201010061,00031,01,COMPLET,Tiré,H3 KAOUNDIRAL 2,,ménage et individus complet
0411020000250000201,2025T1,SP0111,041102000025,00002,01,Affecté,Tiré,GAE II,,
0411020000780000503,2025T1,SP0111,041102000078,00005,03,COMPLET,Tiré,CAMPEMENT,,ménage et individus complet
0411020000780005701,2025T1,SP0111,041102000078,00057,01,COMPLET,Tiré,CAMPEMENT,,ménage et individus complet
0412010100610001701,2025T1,SP0111,041201010061,00017,01,COMPLET,Tiré,H3 KEUR MAGNIANG SOW,,ménage et individus complet
0412010100610002701,2025T1,SP0111,041201010061,00027,01,COMPLET,Tiré,KAOUNDIRAL2,,ménage et individus complet
0411020000250000804,2025T1,SP0111,041102000025,00008,04,COMPLET,Tiré,GAE II,,ménage et individus complet
0412010200290015401,2025T1,SP0111,041201020029,00154,01,COMPLET,Remplaçant,bokhol,,ménage et individus complet
0412010100610002501,2025T1,SP0111,041201010061,00025,01,COMPLET,Tiré,KAOUNDIRAL 2,,ménage et individus complet
0411020000780004202,2025T1,SP0111,041102000078,00042,02,COMPLET,Tiré,CAMPEMENT,,ménage et individus complet
0331010000160005701,2025T1,SP0103,033101000016,00057,01,COMPLET,Tiré,MBACKE KHEWAR LOT2,,ménage et individus complet
0332020502190001901,2025T1,SP0103,033202050219,00019,01,COMPLET,Tiré,TYNDODY,,ménage et individus complet
0332020503390000601,2025T1,SP0103,033202050339,00006,01,COMPLET,Tiré,DAROU KHOUDOSS,,ménage et individus complet
0331010000160000601,2025T1,SP0103,033101000016,00006,01,COMPLET,Tiré,MBACKE KHEWAR LOT2,,ménage et individus complet
0332020502190004501,2025T1,SP0103,033202050219,00045,01,COMPLET,Tiré,TYNDODY,,ménage et individus complet
0332020503390006601,2025T1,SP0103,033202050339,00066,01,COMPLET,Tiré,Darou khoudoss( Der ya),,ménage et individus complet
0332020503390004601,2025T1,SP0103,033202050339,00046,01,COMPLET,Tiré,NULL,,ménage et individus complet
0331010000160003101,2025T1,SP0103,033101000016,00031,01,COMPLET,Remplaçant,MBACKE KHEWAR LOT2,,ménage et individus complet
0332020502190015401,2025T1,SP0103,033202050219,00154,01,COMPLET,Tiré,TYNDODY,,ménage et individus complet
0331010000160001801,2025T1,SP0103,033101000016,00018,01,COMPLET,Tiré,MBACKE KHEWAR LOT2,,ménage et individus complet
0332020503100005301,2025T1,SP0103,033202050310,00053,01,COMPLET,Tiré,Darou khoudoss new ga,,ménage et individus complet
0332020502190013501,2025T1,SP0103,033202050219,00135,01,COMPLET,Tiré,TAWFEKH,,ménage et individus complet
0332020502190003101,2025T1,SP0103,033202050219,00031,01,COMPLET,Tiré,TAWFEKH,,ménage et individus complet
0332020503100006501,2025T1,SP0103,033202050310,00065,01,COMPLET,Tiré,Darou khoudoss,,ménage et individus complet
0332020502190010301,2025T1,SP0103,033202050219,00103,01,COMPLET,Tiré,TINDODY,,ménage et individus complet
0331010000160007101,2025T1,SP0103,033101000016,00071,01,COMPLET,Tiré,MBACKE KHEWAR LOT2,,ménage et individus complet
0332020503100003401,2025T1,SP0103,033202050310,00034,01,COMPLET,Tiré,DAROU KHOUDOSS,,ménage et individus complet
0332020503390000101,2025T1,SP0103,033202050339,00001,01,COMPLET,Tiré,DAROU KHOUDOSE,,ménage et individus complet
0332020503100001501,2025T1,SP0103,033202050310,00015,01,COMPLET,Tiré,DAROU KHOUDOSS,,ménage et individus complet
0332020503100004801,2025T1,SP0103,033202050310,00048,01,COMPLET,Tiré,darou khoudoss moukhlissina,,ménage et individus complet
0332020503390001601,2025T1,SP0103,033202050339,00016,01,COMPLET,Tiré,DAROU KHOUDOSS,,ménage et individus complet
0331010000160008001,2025T1,SP0103,033101000016,00080,01,COMPLET,Tiré,MBACKE KHEWAR LOT2,,ménage et individus complet
0332020502190008901,2025T1,SP0103,033202050219,00089,01,COMPLET,Tiré,TAWFEKH,,ménage et individus complet
0332020503100003901,2025T1,SP0103,033202050310,00039,01,COMPLET,Tiré,Darou khoudoss,,ménage et individus complet
0331010000160001301,2025T1,SP0103,033101000016,00013,01,COMPLET,Tiré,MBACKE KHEWAR LOT2,,ménage et individus complet
0332020503390003201,2025T1,SP0103,033202050339,00032,01,COMPLET,Tiré,NULL,,ménage et individus complet
0332020502190007501,2025T1,SP0103,033202050219,00075,01,COMPLET,Tiré,TINDODY,,ménage et individus complet
0331010000160003701,2025T1,SP0103,033101000016,00037,01,COMPLET,Tiré,NULL,,ménage et individus complet
0332020503390007901,2025T1,SP0103,033202050339,00079,01,COMPLET,Tiré,Darou khoudoss( Der ya),,ménage et individus complet
0332020502190014401,2025T1,SP0103,033202050219,00144,01,COMPLET,Tiré,TAWFEKH,,ménage et individus complet
0332020503390003901,2025T1,SP0103,033202050339,00039,01,COMPLET,Tiré,NULL,,ménage et individus complet
0332020503100000201,2025T1,SP0103,033202050310,00002,01,COMPLET,Tiré,DAROU KHOUDOSS,,ménage et individus complet
0332020502190006401,2025T1,SP0103,033202050219,00064,01,COMPLET,Tiré,TINDODY,,ménage et individus complet
0332020503100001101,2025T1,SP0103,033202050310,00011,01,COMPLET,Tiré,DAROU KHOUDOSS,,ménage et individus complet
0332020503390005202,2025T1,SP0103,033202050339,00052,02,COMPLET,Tiré,DAROU KHOUDOSS,,ménage et individus complet
0332020503390008401,2025T1,SP0103,033202050339,00084,01,Affecté,Tiré,NULL,,
0332020502190001101,2025T1,SP0103,033202050219,00011,01,COMPLET,Tiré,Tindody,,ménage et individus complet
0331010000160008601,2025T1,SP0103,033101000016,00086,01,COMPLET,Tiré,Mbacke Khewar,,ménage et individus complet
0332020502190012601,2025T1,SP0103,033202050219,00126,01,COMPLET,Tiré,TAWFEKH,,ménage et individus complet
0332020503100002401,2025T1,SP0103,033202050310,00024,01,COMPLET,Tiré,DAROU KHOUDOSS,,ménage et individus complet
0332020503390002101,2025T1,SP0103,033202050339,00021,01,COMPLET,Tiré,DAROU KHOUDOSS,,ménage et individus complet
0331010000160004501,2025T1,SP0103,033101000016,00045,01,COMPLET,Tiré,MBACKE KHEWAR LOT 2,,ménage et individus complet
0332020503100000701,2025T1,SP0103,033202050310,00007,01,COMPLET,Tiré,DAROU KHOUDOSS,,ménage et individus complet
0331010000160009401,2025T1,SP0103,033101000016,00094,01,COMPLET,Tiré,MBACKE KHEWAR LOT2,,ménage et individus complet
0332020503390007301,2025T1,SP0103,033202050339,00073,01,COMPLET,Tiré,NULL,,ménage et individus complet
0331010000160002301,2025T1,SP0103,033101000016,00023,01,COMPLET,Tiré,MBACKE KHEWAR,,ménage et individus complet
0332020503100005801,2025T1,SP0103,033202050310,00058,01,COMPLET,Tiré,darou khoudoss moukhlissine,,ménage et individus complet
0332020503100002801,2025T1,SP0103,033202050310,00028,01,COMPLET,Tiré,DAROU KHOUDOSS,,ménage et individus complet
0332020503390005801,2025T1,SP0103,033202050339,00058,01,COMPLET,Remplaçant,Darou khoudoss( Der ya),,ménage et individus complet
0212030100020007301,2025T1,SP0116,021203010002,00073,01,COMPLET,Tiré,EN FACE A L' ENTRÉE,,ménage et individus complet
0212030100060010901,2025T1,SP0116,021203010006,00109,01,N'existe plu,Tiré,FACE,,
0232010200040007702,2025T1,SP0116,023201020004,00077,02,COMPLET,Tiré,A Droite,,ménage et individus complet
0212030100020006001,2025T1,SP0116,021203010002,00060,01,COMPLET,Tiré,EN FACE,,ménage et individus complet
023201020004N000201,2025T1,SP0116,023201020004,N0002,01,COMPLET,Tiré,MPACK BRIGADIER,,ménage et individus complet
0212030100020004401,2025T1,SP0116,021203010002,00044,01,Déménagé,Tiré,FACE,,
0212030100060009103,2025T1,SP0116,021203010006,00091,03,COMPLET,Tiré,A DROITE,,ménage et individus complet
023201020004N000502,2025T1,SP0116,023201020004,N0005,02,COMPLET,Tiré,KABANKANY,,ménage et individus complet
0231010002200007403,2025T1,SP0116,023101000220,00074,03,COMPLET,Tiré,KANDE SIBINK,,ménage et individus complet
0232010200040003201,2025T1,SP0116,023201020004,00032,01,COMPLET,Tiré,MPACK DRIGADIER,,ménage et individus complet
021204020008N002901,2025T1,SP0116,021204020008,N0029,01,COMPLET,Tiré,KHAR YALLA,,ménage et individus complet
0212030100060005401,2025T1,SP0116,021203010006,00054,01,COMPLET,Tiré,FACE,,ménage et individus complet
0231010001800005602,2025T1,SP0116,023101000180,00056,02,COMPLET,Tiré,RDC À DROITE,,ménage et individus complet
0212030100020000701,2025T1,SP0116,021203010002,00007,01,COMPLET,Tiré,FACE,,ménage et individus complet
0232010200040006901,2025T1,SP0116,023201020004,00069,01,COMPLET,Tiré,KABANKANY,,ménage et individus complet
0231010002200006001,2025T1,SP0116,023101000220,00060,01,COMPLET,Tiré,KANDE SIBINK,,ménage et individus complet
0232010200040003901,2025T1,SP0116,023201020004,00039,01,COMPLET,Tiré,MPACK BRIGADIER,,ménage et individus complet
0212030100020006701,2025T1,SP0116,021203010002,00067,01,COMPLET,Tiré,FACE,,ménage et individus complet
0232010200040004801,2025T1,SP0116,023201020004,00048,01,COMPLET,Tiré,MPACK BRIGADIER,,ménage et individus complet
0231010002200007201,2025T1,SP0116,023101000220,00072,01,COMPLET,Tiré,KANDE SIBINK,,ménage et individus complet
021203010002F000104,2025T1,SP0116,021203010002,F0001,04,COMPLET,Remplaçant,FACE,,ménage et individus complet
023201020004N000401,2025T1,SP0116,023201020004,N0004,01,COMPLET,Tiré,KABANKANY,,ménage et individus complet
0222010100070002906,2025T1,SP0116,022201010007,00029,06,COMPLET,Tiré,CHAMBRE 5 COTE GAUCHE,,ménage et individus complet
0212030100020001502,2025T1,SP0116,021203010002,00015,02,COMPLET,Tiré,EN FACE,,ménage et individus complet
0212030100020005201,2025T1,SP0116,021203010002,00052,01,COMPLET,Tiré,FACES,,ménage et individus complet
0212030100020005001,2025T1,SP0116,021203010002,00050,01,COMPLET,Tiré,FACE,,ménage et individus complet
0212030100020002201,2025T1,SP0116,021203010002,00022,01,N'existe plu,Tiré,A L'ENTRÉE,,
0212030100020005501,2025T1,SP0116,021203010002,00055,01,COMPLET,Tiré,FACE,,ménage et individus complet
0222020100030010903,2025T1,SP0116,022202010003,00109,03,COMPLET,Remplaçant,APPARTEMENT A DROITE CHAMBRE 1,,ménage et individus complet
0232010200040008202,2025T1,SP0116,023201020004,00082,02,COMPLET,Tiré,KABANCANY,,ménage et individus complet
0231010000920002102,2025T1,SP0116,023101000092,00021,02,COMPLET,Tiré,BOUCOTTE OUEST,,ménage et individus complet
0212030100060001701,2025T1,SP0116,021203010006,00017,01,COMPLET,Tiré,FACE,,ménage et individus complet
0212030100060008701,2025T1,SP0116,021203010006,00087,01,COMPLET,Tiré,COUBANAO BAH,,ménage et individus complet
0231010001430002901,2025T1,SP0116,023101000143,00029,01,COMPLET,Tiré,NEMA,,ménage et individus complet
0231010001430002501,2025T1,SP0116,023101000143,00025,01,COMPLET,Tiré,NULL,,ménage et individus complet
0212030100060002701,2025T1,SP0116,021203010006,00027,01,COMPLET,Tiré,GAUCHE,,ménage et individus complet
0232010200040001101,2025T1,SP0116,023201020004,00011,01,COMPLET,Tiré,MPACK BRIGADIER,,ménage et individus complet
0212030100060008201,2025T1,SP0116,021203010006,00082,01,COMPLET,Tiré,A L'ENTRÉE,,ménage et individus complet
0212030100020000903,2025T1,SP0116,021203010002,00009,03,COMPLET,Tiré,entré à gauche,,ménage et individus complet
0212030100060009801,2025T1,SP0116,021203010006,00098,01,COMPLET,Tiré,A L'ENTRÉE,,ménage et individus complet
0212030100020007701,2025T1,SP0116,021203010002,00077,01,N'existe plu,Tiré,A L'ENTRÉE 2EME BÂTIMENT,,
0212030100020006403,2025T1,SP0116,021203010002,00064,03,COMPLET,Remplaçant,FACE,,ménage et individus complet
0232010200040002801,2025T1,SP0116,023201020004,00028,01,COMPLET,Tiré,MPACK BRIGADIER,,ménage et individus complet
0212030100060007801,2025T1,SP0116,021203010006,00078,01,COMPLET,Tiré,FACE,,ménage et individus complet
0212030100060004902,2025T1,SP0116,021203010006,00049,02,COMPLET,Tiré,A DROITE,,ménage et individus complet
0212030100060003901,2025T1,SP0116,021203010006,00039,01,COMPLET,Tiré,A L'ENTRÉE,,ménage et individus complet
0212030100060003602,2025T1,SP0116,021203010006,00036,02,COMPLET,Tiré,FACE,,ménage et individus complet
0222020100030007901,2025T1,SP0116,022202010003,00079,01,COMPLET,Remplaçant,BÂTIMENT A DROITE,,ménage et individus complet
0211010000010005701,2025T1,SP0116,021101000001,00057,01,COMPLET,Tiré,MEDINA PLATEAU,,ménage et individus complet
